VNINDEX,20190814,975.88,968.91,974.28,968.91,968.91,968.91,968.91,975.99,122392520
VNINDEX,20190813,972.7,965.52,969,966.34,964.23,966.83,964.03,973.09,139224170
VNINDEX,20190812,975.38,974.17,973.35,973.6,974.15,975.31,973.22,977.63,120706840
VNINDEX,20190809,976.41,974.34,974.34,974.34,974.33,974.34,974.33,978.69,131092120
VNINDEX,20190808,965.62,968.72,970.23,968.8,972.85,975.24,964.21,975.83,154965790
VNINDEX,20190807,967.18,963.56,968.31,963.4,965.58,965.93,961.64,971.96,131692600
VNINDEX,20190806,960.29,961.02,965.29,959.68,959.35,964.61,958.39,966.15,167670810
VNINDEX,20190805,988.6,973.15,973.18,973.15,973.15,973.15,973.15,988.99,144946960
VNINDEX,20190802,987.55,990.21,986.01,990.16,988.55,991.1,985.69,991.39,142533150
VNINDEX,20190801,993.25,997.01,991.42,991.37,997.15,997.39,990.88,997.39,133147010
VNINDEX,20190731,986,983.36,989.66,988.68,991.18,991.66,982.64,993.4,128929120
VNINDEX,20190730,1001.46,986.02,996.15,986.02,986.02,986.02,986.02,1002.77,131365180
VNINDEX,20190729,994.23,991.38,992.03,993.85,990.64,997.94,988.29,997.94,111671240
VNINDEX,20190726,994.8,993.15,995.48,993.31,993.04,993.35,992.97,998.52,116208870
VNINDEX,20190725,986.85,991.87,992.74,991.27,989.82,994.95,986.85,997.49,138581600
VNINDEX,20190724,993.01,987.94,990.55,986.43,987.89,988.41,986.34,994.85,130182230
VNINDEX,20190723,981.38,987.36,984.37,982.95,982.61,989.46,980.22,990.45,132652850
VNINDEX,20190722,981.17,981.79,980.59,980.51,980.29,982.04,980.08,985.13,132994310
VNINDEX,20190719,978.12,979.89,981.5,978.53,981.61,982.34,978.12,986.12,157358510
VNINDEX,20190718,979.16,975.88,975.07,975.71,975.46,976.05,975.01,979.49,125517600
VNINDEX,20190717,981.49,980.06,979.11,979.28,981.15,982.57,979.05,985.59,140183530
VNINDEX,20190716,975.05,979.44,980.18,981.11,979.88,982.11,975.05,982.11,139907030
VNINDEX,20190715,975.57,971.75,971.46,972.08,971.34,972.53,970.93,975.66,115972860
VNINDEX,20190712,980.11,974.37,975.73,975.33,975.34,975.4,974.32,982.1,130374520
VNINDEX,20190711,976.95,976.82,975.6,975.68,976.59,978.63,975.03,980.02,131912750
VNINDEX,20190710,971.19,973.07,973.77,971.9,972,973.65,971.19,974.96,121222420
VNINDEX,20190709,965.24,968.65,966.48,963.75,965.62,969.05,963.05,969.05,124746590
VNINDEX,20190708,972.83,964.68,965.18,965.82,963.85,966.35,963.84,972.83,115286470
VNINDEX,20190705,972.74,974.17,973.17,972.33,975.04,975.34,970.16,975.34,114333320
VNINDEX,20190704,961.78,965.08,964.36,966.37,970.99,973.04,961.65,973.04,131414710
VNINDEX,20190703,960.44,959.83,959.16,959.34,959.39,960.39,956.91,961.67,108615480
VNINDEX,20190702,964.77,960,964.18,961.04,960.06,961.98,959.8,966.76,103140210
VNINDEX,20190701,958.92,961.25,957.78,960.12,960.41,965.61,957.66,965.61,118824310
VNINDEX,20190628,944.53,945.47,946.88,944.44,942.66,949.94,939.12,949.94,116719130
VNINDEX,20190627,959.48,943.11,951.41,943.11,943.11,943.11,943.11,959.48,122024660
VNINDEX,20190626,958.6,959.08,959.16,958.93,958.39,959.13,958.38,962.7,118961940
VNINDEX,20190625,961.19,960.08,962.61,960.08,960.07,960.13,960.06,963.23,119504240
VNINDEX,20190624,960.29,962.52,965.28,960.94,961.38,962.85,959.8,967.11,112075620
VNINDEX,20190621,962.69,959.19,960.98,959.17,959.19,959.2,959.12,964.52,172690500
VNINDEX,20190620,949.48,954.92,958.98,954.95,954.51,959.18,948.97,962.33,128849380
VNINDEX,20190619,948.92,949.51,949.25,949.02,947.15,949.69,946.83,950.04,113127930
VNINDEX,20190618,945.73,939.51,943.15,941.64,942.04,944.01,938.95,947.3,107486040
VNINDEX,20190617,953.97,945.79,954.01,944.91,945.41,946.95,944.47,955.18,104376320
VNINDEX,20190614,948.65,949.51,952.91,949.91,949.22,953.61,948.65,954.7,114919450
VNINDEX,20190613,951.26,947.11,947.7,948.33,947.33,950.08,946.29,952.06,98224190
VNINDEX,20190612,960.6,953.98,960.2,954.06,954.03,954.17,953.83,960.6,99753800
VNINDEX,20190611,962.43,960.39,963.87,960.85,960.91,962.07,959.98,964.81,95182170
VNINDEX,20190610,963.78,961.24,964.11,961.83,961.05,962.9,958.6,966.9,117989440
VNINDEX,20190607,951.64,953.49,952.02,954.88,951.95,958.28,950.94,958.28,97295080
VNINDEX,20190606,950.57,944.23,949.2,947.57,946.05,948.21,939.35,951.35,99472430
VNINDEX,20190605,955.8,951.4,951.57,951.39,951.41,951.41,951.39,958.39,94748420
VNINDEX,20190604,945.62,944.11,943.32,943.91,946,951.16,943.21,951.42,100720010
VNINDEX,20190603,953.58,945.21,944.14,944.72,940.99,946.47,940.28,955.78,141124260
VNINDEX,20190531,968.53,959.88,968.17,959.88,959.88,959.88,959.88,969.94,113983510
VNINDEX,20190530,971.01,968.86,971.27,967.45,968.33,969.34,967.21,974.56,105429560
VNINDEX,20190529,973.31,969.88,974.52,971.11,970.85,971.54,969.55,974.96,119981290
VNINDEX,20190528,977.02,969.89,974.97,971.06,970.24,972,969.51,978.8,120207520
VNINDEX,20190527,970.73,972.37,971.71,974.54,970.95,975.14,970.41,975.4,95547230
VNINDEX,20190524,976.59,970.03,974.77,970.03,970.03,970.03,970.03,983.14,125995790
VNINDEX,20190523,982,982.02,978.77,981.6,979.93,982.71,977.17,984.57,107185090
VNINDEX,20190522,986.66,983.19,986.62,983.2,983.22,983.78,982.68,992.26,125932070
VNINDEX,20190521,989.67,986.1,992.53,986.21,986.09,986.29,986.07,992.84,123824620
VNINDEX,20190520,975.95,981.66,978.75,986.88,977.47,987.13,974.47,987.13,133410170
VNINDEX,20190517,977.85,976.46,978.98,975.73,975.34,976.48,974.91,980.04,120091580
VNINDEX,20190516,976.96,975.69,979.99,975.69,975.69,975.69,975.69,981.22,128644280
VNINDEX,20190515,967.95,975.2,976.1,968.91,973.08,975.64,967.95,977.65,152163030
VNINDEX,20190514,952.13,964.11,959.2,955.3,958.22,965.34,952.13,965.34,133450620
VNINDEX,20190513,952.11,955.92,951.77,954.26,956.84,958.54,951.76,958.54,124137680
VNINDEX,20190510,950.37,947.96,953.08,950.62,951.58,952.55,947.85,953.92,114421300
VNINDEX,20190509,950.66,946.15,945.29,945.89,946.69,947.01,944.91,953.66,114337710
VNINDEX,20190508,950.1,950.11,951.58,948.3,948.83,951.22,947.86,953.88,117642240
VNINDEX,20190507,961.31,956.36,960.18,957.3,957.09,957.56,955.42,965.61,120967170
VNINDEX,20190506,964.37,957.55,960.36,956.79,957.11,957.97,955.41,964.89,133333280
VNINDEX,20190503,976.77,972,973.89,972.6,973.17,974.14,971.75,977.13,126861840
VNINDEX,20190502,978.81,975.69,976.44,978.21,976.59,978.5,975.51,979.93,123641950
VNINDEX,20190426,972.86,979.53,978.75,976.45,975.45,979.64,970.73,979.64,106880990
VNINDEX,20190425,976.46,972.29,974,973.64,972.47,974.13,971.92,976.46,111265980
VNINDEX,20190424,969.66,976.69,975.18,971.69,973.03,976.92,969.66,978.71,120984530
VNINDEX,20190423,964.84,965.68,964.53,966.55,964.59,968,964.35,970.98,112571910
VNINDEX,20190422,963.78,959.65,965.16,963.02,960.96,965.86,959.33,966.69,115324520
VNINDEX,20190419,968.27,965.77,968.43,966.12,965.48,966.21,965.46,971.73,95858930
VNINDEX,20190418,969.5,962.1,973.55,962.12,962.13,962.3,962.05,973.73,136627800
VNINDEX,20190417,978.21,972.1,972.87,972.1,972.1,972.1,972.1,980.71,147143680
VNINDEX,20190416,970.87,966.69,975.72,964.14,963.44,977.17,963.06,978.53,129555720
VNINDEX,20190412,984.66,981.33,983.24,981.35,981,982.9,980.26,984.69,111579320
VNINDEX,20190411,984.46,984.48,983.23,982.71,983.85,985.95,981.06,985.95,116462880
VNINDEX,20190410,984.79,979.5,979.89,978.98,977.82,981.91,976.83,987.27,136206990
VNINDEX,20190409,999.89,988.26,991.77,988.11,988.35,988.48,987.82,1000.02,152164280
VNINDEX,20190408,991.65,996.51,994.69,994.79,995.62,997.56,989.33,997.56,146848160
VNINDEX,20190405,988.09,987.58,986.51,986.78,986.85,989.26,986.39,990.38,129581690
VNINDEX,20190404,987.47,985.86,984.01,985.35,985.07,986.91,982.94,989.08,131613070
VNINDEX,20190403,984.74,981.45,982.81,982.11,983.62,984.46,980.3,985.26,127569720
VNINDEX,20190402,994.87,985.77,986.54,985.6,985.76,985.81,985.48,996.41,139249480
VNINDEX,20190401,984.89,985.85,984.97,988.05,983.49,988.53,982.8,988.53,136670870
VNINDEX,20190329,985.35,980.76,985.07,980.76,980.76,980.76,980.76,988.24,131578690
